"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 03/08/2018. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 5,575 Crashes containing 8,263 Units and 10,045 Persons"

"Query Filters:"
"Crash Year Is Equal To 2018"
"  Crash Location is All of Texas"

"Managed Filters:"
"Speed Related Crashes"

"Crash ID","Agency","City","County","Crash Death Count","Crash Severity","Crash Time","Crash Total Injury Count","Crash Year","Day of Week","Latitude","Longitude","Manner of Collision","Population Group","Road Class","Speed Limit","Weather Condition","Vehicle Color","Person Age","Person Ethnicity","Person Gender","Person Type"
"16263549","University Of Texas At El Paso Police Department","El Paso","El Paso","0","Not Injured","1311","0","2018","Thursday","No Data","No Data","One Motor Vehicle - Going Straight","250,000 Pop And Over","City Street","30","Rain","White","36","White","Female","Driver"
"16263783","Department Of Public Safety, State Of Texas","Rural Dawson County","Dawson","0","Incapacitating Injury","1623","3","2018","Thursday","32.70913392","-101.9538062","One Motor Vehicle - Going Straight","Rural","US & State Highways","75","Clear","White","37","Black","Male","Driver"
"16263783","Department Of Public Safety, State Of Texas","Rural Dawson County","Dawson","0","Incapacitating Injury","1623","3","2018","Thursday","32.70913392","-101.9538062","One Motor Vehicle - Going Straight","Rural","US & State Highways","75","Clear","White","34","Black","Male","Passenger/Occupant"
"16263783","Department Of Public Safety, State Of Texas","Rural Dawson County","Dawson","0","Incapacitating Injury","1623","3","2018","Thursday","32.70913392","-101.9538062","One Motor Vehicle - Going Straight","Rural","US & State Highways","75","Clear","White","39","Hispanic","Male","Passenger/Occupant"
"16264266","Baytown Police Department","Baytown","Harris","0","Not Injured","1821","0","2018","Thursday","29.7237248","-94.97592319","Angle - Both Going Straight","50,000 - 99,999 Pop","City Street","30","Clear","Black","37","Black","Male","Driver"
"16264266","Baytown Police Department","Baytown","Harris","0","Not Injured","1821","0","2018","Thursday","29.7237248","-94.97592319","Angle - Both Going Straight","50,000 - 99,999 Pop","City Street","30","Clear","Black","64","Black","Male","Passenger/Occupant"
"16264266","Baytown Police Department","Baytown","Harris","0","Not Injured","1821","0","2018","Thursday","29.7237248","-94.97592319","Angle - Both Going Straight","50,000 - 99,999 Pop","City Street","30","Clear","Black","46","Black","Male","Passenger/Occupant"
"16264266","Baytown Police Department","Baytown","Harris","0","Not Injured","1821","0","2018","Thursday","29.7237248","-94.97592319","Angle - Both Going Straight","50,000 - 99,999 Pop","City Street","30","Clear","Black","21","White","Male","Driver"
"16264266","Baytown Police Department","Baytown","Harris","0","Not Injured","1821","0","2018","Thursday","29.7237248","-94.97592319","Angle - Both Going Straight","50,000 - 99,999 Pop","City Street","30","Clear","Black","8","White","Female","Passenger/Occupant"
"16264647","Department Of Public Safety, State Of Texas","Rural Refugio County","Refugio","0","Incapacitating Injury","1319","1","2018","Thursday","28.15861217","-97.33202901","One Motor Vehicle - Going Straight","Rural","Farm To Market","70","Clear","Blue","64","White","Male","Driver Of Motorcycle Type Vehicle"
"16265047","San Patricio County Sheriff's Office","Odem","San Patricio","0","Possible Injury","1615","1","2018","Thursday","27.94826903","-97.58150878","Same Direction - One Straight-One Stopped","Town Under 2,499 Pop","Farm To Market","35","Clear","Black","47","White","Male","Driver"
"16265047","San Patricio County Sheriff's Office","Odem","San Patricio","0","Possible Injury","1615","1","2018","Thursday","27.94826903","-97.58150878","Same Direction - One Straight-One Stopped","Town Under 2,499 Pop","Farm To Market","35","Clear","Red","71","White","Female","Driver"
"16265047","San Patricio County Sheriff's Office","Odem","San Patricio","0","Possible Injury","1615","1","2018","Thursday","27.94826903","-97.58150878","Same Direction - One Straight-One Stopped","Town Under 2,499 Pop","Farm To Market","35","Clear","White","30","White","Female","Driver"
"16265047","San Patricio County Sheriff's Office","Odem","San Patricio","0","Possible Injury","1615","1","2018","Thursday","27.94826903","-97.58150878","Same Direction - One Straight-One Stopped","Town Under 2,499 Pop","Farm To Market","35","Clear","White","16","White","Male","Passenger/Occupant"
"16265322","San Antonio Police Department","San Antonio","Bexar","1","Killed","0851","0","2018","Thursday","29.53570942","-98.4098142","One Motor Vehicle - Going Straight","250,000 Pop And Over","Farm To Market","60","Rain","Black","42","Black","Female","Driver"
"16266029","Harris County Constable Precinct 4","Rural Harris County","Harris","0","Non-Incapacitating Injury","2215","1","2018","Thursday","No Data","No Data","Same Direction - One Straight-One Stopped","Rural","Non Trafficway","-1","Clear","Black","27","Other","Male","Driver"
"16266029","Harris County Constable Precinct 4","Rural Harris County","Harris","0","Non-Incapacitating Injury","2215","1","2018","Thursday","No Data","No Data","Same Direction - One Straight-One Stopped","Rural","Non Trafficway","-1","Clear","White","20","Black","Male","Driver"
"16266029","Harris County Constable Precinct 4","Rural Harris County","Harris","0","Non-Incapacitating Injury","2215","1","2018","Thursday","No Data","No Data","Same Direction - One Straight-One Stopped","Rural","Non Trafficway","-1","Clear","White","17","Black","Female","Passenger/Occupant"
"16267864","Department Of Public Safety, State Of Texas","Rural Webb County","Webb","0","Not Injured","1920","0","2018","Thursday","27.94116345","-99.38520522","One Motor Vehicle - Going Straight","Rural","Interstate","75","Clear","Turquoise(Blue)","54","Hispanic","Male","Driver"
"16268495","Department Of Public Safety, State Of Texas","Rural Brazoria County","Brazoria","0","Not Injured","2122","0","2018","Thursday","29.25654794","-95.23543764","One Motor Vehicle - Going Straight","Rural","County Road","45","Fog","White","43","White","Male","Driver"
"16269396","Travis County Sheriff's Office","Rural Travis County","Travis","0","Possible Injury","0256","1","2018","Thursday","30.14052582","-97.8330307","One Motor Vehicle - Turning Left","Rural","Farm To Market","50","Cloudy","Black","19","Hispanic","Male","Driver"
"16272640","Department Of Public Safety, State Of Texas","Rural Palo Pinto County","Palo Pinto","0","Non-Incapacitating Injury","0757","1","2018","Thursday","32.59264402","-98.56714734","One Motor Vehicle - Going Straight","Rural","Farm To Market","60","Cloudy","Blue","41","White","Female","Driver"
"16272641","Department Of Public Safety, State Of Texas","Rural Bee County","Bee","0","Not Injured","0600","0","2018","Thursday","28.45492543","-97.83363168","One Motor Vehicle - Going Straight","Rural","County Road","35","Cloudy","White","25","White","Male","Driver"
"16272910","Department Of Public Safety, State Of Texas","Rural Comanche County","Comanche","0","Not Injured","1700","0","2018","Thursday","31.89803015","-98.58479169","One Motor Vehicle - Turning Right","Rural","US & State Highways","75","Clear","Black","54","Hispanic","Male","Driver"
"16274513","Sugar Land Police Department","Sugar Land","Fort Bend","0","Not Injured","0545","0","2018","Thursday","29.61355333","-95.60827419","One Motor Vehicle - Going Straight","50,000 - 99,999 Pop","US & State Highways","55","Rain","White","49","Asian","Female","Driver"
"16279976","Department Of Public Safety, State Of Texas","Rural Bell County","Bell","0","Incapacitating Injury","1306","1","2018","Thursday","31.11063713","-97.52612002","One Motor Vehicle - Going Straight","Rural","County Road","45","Cloudy","Silver","59","White","Male","Driver"
"16284834","Department Of Public Safety, State Of Texas","Rural Liberty County","Liberty","0","Not Injured","1013","0","2018","Thursday","30.41113705","-94.92729363","One Motor Vehicle - Going Straight","Rural","Farm To Market","60","Clear","Gold","18","White","Male","Driver"
"16251649","Longview Police Department","Longview","Gregg","0","Incapacitating Injury","0635","2","2018","Friday","32.55610713","-94.77448547","One Motor Vehicle - Going Straight","50,000 - 99,999 Pop","City Street","40","Cloudy","Blue","24","White","Male","Driver"
"16251649","Longview Police Department","Longview","Gregg","0","Incapacitating Injury","0635","2","2018","Friday","32.55610713","-94.77448547","One Motor Vehicle - Going Straight","50,000 - 99,999 Pop","City Street","40","Cloudy","Blue","20","White","Female","Passenger/Occupant"
"16252222","East Central ISD Police Department","Rural Bexar County","Bexar","0","Non-Incapacitating Injury","1310","2","2018","Friday","29.34772498","-98.29565236","Angle - Both Going Straight","Rural","City Street","45","Clear","Silver","26","White","Male","Driver Of Motorcycle Type Vehicle"
"16252222","East Central ISD Police Department","Rural Bexar County","Bexar","0","Non-Incapacitating Injury","1310","2","2018","Friday","29.34772498","-98.29565236","Angle - Both Going Straight","Rural","City Street","45","Clear","White","53","White","Male","Driver"
"16253048","Hurst Police Department","Hurst","Tarrant","0","Not Injured","2245","0","2018","Friday","32.86969425","-97.18219248","Angle - One Straight-One Right Turn","25,000 - 49,999 Pop","Farm To Market","30","Cloudy","Silver","No Data","Unknown","Unknown","Driver"
"16253048","Hurst Police Department","Hurst","Tarrant","0","Not Injured","2245","0","2018","Friday","32.86969425","-97.18219248","Angle - One Straight-One Right Turn","25,000 - 49,999 Pop","Farm To Market","30","Cloudy","Black","17","Other","Female","Driver"
"16253086","Houston Police Department","Houston","Harris","0","Not Injured","1325","0","2018","Friday","29.78376625","-95.47563449","Same Direction - One Straight-One Stopped","250,000 Pop And Over","Interstate","50","Clear","Maroon","76","White","Female","Driver"
"16253086","Houston Police Department","Houston","Harris","0","Not Injured","1325","0","2018","Friday","29.78376625","-95.47563449","Same Direction - One Straight-One Stopped","250,000 Pop And Over","Interstate","50","Clear","White","30","Asian","Male","Driver"
"16253086","Houston Police Department","Houston","Harris","0","Not Injured","1325","0","2018","Friday","29.78376625","-95.47563449","Same Direction - One Straight-One Stopped","250,000 Pop And Over","Interstate","50","Clear","White","30","Asian","Female","Passenger/Occupant"
"16253227","Terrell Police Department","Terrell","Kaufman","0","Not Injured","0710","0","2018","Friday","32.7543797","-96.28447297","One Motor Vehicle - Turning Left","10,000 - 24,999 Pop","Farm To Market","30","Cloudy","White","20","Hispanic","Female","Driver"
"16253236","Huntsville Police Department","Huntsville","Walker","0","Possible Injury","1247","2","2018","Friday","30.70182462","-95.550913","One Motor Vehicle - Going Straight","25,000 - 49,999 Pop","City Street","30","Rain","Green","67","Black","Female","Driver"
"16253236","Huntsville Police Department","Huntsville","Walker","0","Possible Injury","1247","2","2018","Friday","30.70182462","-95.550913","One Motor Vehicle - Going Straight","25,000 - 49,999 Pop","City Street","30","Rain","Green","69","Black","Female","Passenger/Occupant"
"16253381","Corpus Christi Police Department","Corpus Christi","Nueces","0","Not Injured","1414","0","2018","Friday","27.72833074","-97.39594929","One Motor Vehicle - Going Straight","250,000 Pop And Over","City Street","30","Clear","Black","36","Black","Male","Driver"
"16253502","Dallas Police Department","Dallas","Dallas","0","Not Injured","2156","0","2018","Friday","32.90802118","-96.89689948","One Motor Vehicle - Going Straight","250,000 Pop And Over","Interstate","60","Rain","Red","25","Asian","Male","Driver"
"16253507","San Antonio Police Department","San Antonio","Bexar","0","Not Injured","1852","0","2018","Friday","29.46550859","-98.29173541","Same Direction - Both Going Straight-Rear End","250,000 Pop And Over","Interstate","65","Clear","Black","21","White","Male","Driver"
"16253507","San Antonio Police Department","San Antonio","Bexar","0","Not Injured","1852","0","2018","Friday","29.46550859","-98.29173541","Same Direction - Both Going Straight-Rear End","250,000 Pop And Over","Interstate","65","Clear","White","56","Hispanic","Male","Driver"
"16253511","San Antonio Police Department","San Antonio","Bexar","0","Possible Injury","1920","2","2018","Friday","29.46100202","-98.36791276","One Motor Vehicle - Going Straight","250,000 Pop And Over","City Street","25","Clear","Blue","51","White","Male","Driver"
"16253511","San Antonio Police Department","San Antonio","Bexar","0","Possible Injury","1920","2","2018","Friday","29.46100202","-98.36791276","One Motor Vehicle - Going Straight","250,000 Pop And Over","City Street","25","Clear","Black","34","White","Male","Driver"
"16253511","San Antonio Police Department","San Antonio","Bexar","0","Possible Injury","1920","2","2018","Friday","29.46100202","-98.36791276","One Motor Vehicle - Going Straight","250,000 Pop And Over","City Street","25","Clear","Black","5","White","Male","Passenger/Occupant"
"16253511","San Antonio Police Department","San Antonio","Bexar","0","Possible Injury","1920","2","2018","Friday","29.46100202","-98.36791276","One Motor Vehicle - Going Straight","250,000 Pop And Over","City Street","25","Clear","Black","7","White","Female","Passenger/Occupant"
"16253580","Department Of Public Safety, State Of Texas","Rural Madison County","Madison","0","Not Injured","2300","0","2018","Friday","30.94717216","-95.85575104","One Motor Vehicle - Going Straight","Rural","Interstate","55","Clear","White","29","Amer. Indian/Alaskan Native","Male","Driver"
"16253880","El Paso Police Department","El Paso","El Paso","0","Not Injured","1316","0","2018","Friday","31.77164936","-106.36528515","Same Direction - Both Going Straight-Rear End","250,000 Pop And Over","City Street","-1","Cloudy","Silver","19","White","Male","Driver"
"16253880","El Paso Police Department","El Paso","El Paso","0","Not Injured","1316","0","2018","Friday","31.77164936","-106.36528515","Same Direction - Both Going Straight-Rear End","250,000 Pop And Over","City Street","-1","Cloudy","No Data","52","White","Female","Driver"
